0.0,0.0 
0.0605113357306,0.0469912625849 
0.115042380989,0.0960197299719 
0.166376471519,0.14839604497 
0.211188346148,0.206335648894 
0.246351063251,0.270609408617 
0.269300013781,0.340168148279 
0.28119379282,0.41247561574 
0.286625683308,0.485585957766 
0.286922216415,0.558916151524 
0.287205308676,0.628919541836 
0.287501841784,0.702253460884 
0.287798374891,0.775578916073 
0.288095057011,0.848926782608 
0.288712739944,0.922257781029 
0.291451156139,0.995540738106 
0.294189482927,1.068821311 
0.297052204609,1.14542961121 
0.299215525389,1.22206187248 
0.298332989216,1.29872953892 
0.297488957644,1.37205386162 
0.296959519386,1.4453805685 
0.298545241356,1.51869559288 
0.300357490778,1.59201169014 
0.302169591188,1.66532337666 
0.303981631994,1.73863017559 
0.305876135826,1.81527352333 
0.306833654642,1.88858759403 
0.304416388273,1.95854818821 
0.303661853075,2.03184056282 
0.307665109634,2.10506439209 
0.314218342304,2.17811441422 
0.329217344522,2.24985933304 
0.350287348032,2.32011914253 
0.377245098352,2.38827133179 
0.40945738554,2.45412802696 
0.446928530931,2.51715517044 
0.488922834396,2.57722043991 
0.535305440426,2.63396835327 
0.585601389408,2.68732500076 
0.63957452774,2.73695969582 
0.696449697018,2.78323149681 
0.756106138229,2.82587432861 
0.817822873592,2.86543488503 
0.884489476681,2.90326023102 
0.949909090996,2.93639445305 
1.0165528059,2.96699953079 
1.08393537998,2.99595355988 
1.15257370472,3.02172636986 
1.2212215662,3.04750299454 
1.28737831116,3.07893300056 
1.33480620384,3.13461446762 
1.33874058723,3.20666074753 
1.3539249897,3.27824735641 
1.3807964325,3.34644126892 
1.41367375851,3.41192674637 
1.45231223106,3.47423028946 
1.49641871452,3.53280186653 
1.54517233372,3.58756709099 
1.59839856625,3.63795852661 
1.65551698208,3.68391823769 
1.71592986584,3.72542619705 
1.77933967113,3.76222324371 
1.84529554844,3.79426670074 
1.9131976366,3.82193994522 
1.9828902483,3.84476995468 
2.0537815094,3.86344742775 
2.12575054169,3.87753081322 
2.19833993912,3.88805508614 
2.27135515213,3.89456272125 
2.3479745388,3.89703559875 
2.42129158974,3.89693951607 
2.494566679,3.89415097237 
2.57101416588,3.88833761215 
2.64406776428,3.88210630417 
2.71683216095,3.87302184105 
2.7895488739,3.86356735229 
2.86181759834,3.85130023956 
2.93414950371,3.83902263641 
3.00633811951,3.82629418373 
3.081376791,3.81056451797 
3.15315651894,3.79551243782 
3.22482585907,3.77999067307 
3.29703402519,3.75434851646 
3.36432433128,3.72519135475 
3.43466925621,3.69471120834 
3.50201749802,3.66565108299 
3.56933879852,3.63665246964 
3.63706851006,3.60852503777 
3.7047894001,3.58040142059 
3.77250576019,3.55227971077 
3.84023165703,3.52415418625 
3.90795707703,3.49602890015 
3.97885227203,3.46683621407 
4.04982948303,3.43785715103 
4.11781740189,3.41033768654 
4.18584775925,3.38296246529 
4.25419950485,3.3563978672 
4.32566356659,3.32862329483 
4.39401245117,3.302059412 
4.46243524551,3.27566099167 
4.53443336487,3.24937438965 
4.60332202911,3.22422337532 
4.67532300949,3.19793462753 
4.74427270889,3.17298150063 
4.81703424454,3.14879393578 
4.88662385941,3.12566041946 
4.95937776566,3.10147476196 
5.02944326401,3.07989859581 
5.0,3.0 
